Chr4	1997972	1998025	-	Chr4_1997972_1998025	Chr4_1997972	Chr4_1998025
Chr4	2017155	2017216	-	Chr4_2017155_2017216	Chr4_2017155	Chr4_2017216
Chr4	2046990	2047043	-	Chr4_2046990_2047043	Chr4_2046990	Chr4_2047043
Chr4	2047357	2047426	+	Chr4_2047357_2047426	Chr4_2047357	Chr4_2047426
Chr4	2047357	2047491	+	Chr4_2047357_2047491	Chr4_2047357	Chr4_2047491
Chr4	2054738	2054974	-	Chr4_2054738_2054974	Chr4_2054738	Chr4_2054974
Chr4	2063335	2063399	-	Chr4_2063335_2063399	Chr4_2063335	Chr4_2063399
Chr4	2073014	2073096	+	Chr4_2073014_2073096	Chr4_2073014	Chr4_2073096
Chr4	2087185	2087248	+	Chr4_2087185_2087248	Chr4_2087185	Chr4_2087248
Chr4	2101484	2101834	-	Chr4_2101484_2101834	Chr4_2101484	Chr4_2101834
Chr4	2101484	2101746	-	Chr4_2101484_2101746	Chr4_2101484	Chr4_2101746
Chr4	2101872	2102266	-	Chr4_2101872_2102266	Chr4_2101872	Chr4_2102266
Chr4	2102924	2102983	+	Chr4_2102924_2102983	Chr4_2102924	Chr4_2102983
Chr4	2103064	2103135	+	Chr4_2103064_2103135	Chr4_2103064	Chr4_2103135
Chr4	2103070	2103135	+	Chr4_2103070_2103135	Chr4_2103070	Chr4_2103135
Chr4	2110582	2110630	+	Chr4_2110582_2110630	Chr4_2110582	Chr4_2110630
Chr4	2135057	2135108	-	Chr4_2135057_2135108	Chr4_2135057	Chr4_2135108
Chr4	2139717	2139783	+	Chr4_2139717_2139783	Chr4_2139717	Chr4_2139783
Chr4	2139955	2140023	+	Chr4_2139955_2140023	Chr4_2139955	Chr4_2140023
Chr4	2140255	2140320	+	Chr4_2140255_2140320	Chr4_2140255	Chr4_2140320
Chr4	2141840	2141893	+	Chr4_2141840_2141893	Chr4_2141840	Chr4_2141893
Chr4	2145590	2145658	+	Chr4_2145590_2145658	Chr4_2145590	Chr4_2145658
Chr4	2164383	2164439	-	Chr4_2164383_2164439	Chr4_2164383	Chr4_2164439
Chr4	2175167	2175237	+	Chr4_2175167_2175237	Chr4_2175167	Chr4_2175237
Chr4	2176390	2176445	-	Chr4_2176390_2176445	Chr4_2176390	Chr4_2176445
Chr4	2180319	2180586	-	Chr4_2180319_2180586	Chr4_2180319	Chr4_2180586
Chr4	2191151	2191215	-	Chr4_2191151_2191215	Chr4_2191151	Chr4_2191215
Chr4	2206401	2206609	-	Chr4_2206401_2206609	Chr4_2206401	Chr4_2206609
Chr4	2206401	2206481	-	Chr4_2206401_2206481	Chr4_2206401	Chr4_2206481
Chr4	2208133	2443430	-	Chr4_2208133_2443430	Chr4_2208133	Chr4_2443430
Chr4	2208638	2208719	+	Chr4_2208638_2208719	Chr4_2208638	Chr4_2208719
Chr4	2217047	2217120	+	Chr4_2217047_2217120	Chr4_2217047	Chr4_2217120
Chr4	2217449	2217533	-	Chr4_2217449_2217533	Chr4_2217449	Chr4_2217533
Chr4	2217712	2217798	+	Chr4_2217712_2217798	Chr4_2217712	Chr4_2217798
Chr4	2218718	2218900	+	Chr4_2218718_2218900	Chr4_2218718	Chr4_2218900
Chr4	2228762	2228828	-	Chr4_2228762_2228828	Chr4_2228762	Chr4_2228828
Chr4	2228938	2229044	+	Chr4_2228938_2229044	Chr4_2228938	Chr4_2229044
Chr4	2245811	2245970	+	Chr4_2245811_2245970	Chr4_2245811	Chr4_2245970
Chr4	2247339	2247397	-	Chr4_2247339_2247397	Chr4_2247339	Chr4_2247397
Chr4	2269971	2270025	+	Chr4_2269971_2270025	Chr4_2269971	Chr4_2270025
Chr4	2270293	2270369	+	Chr4_2270293_2270369	Chr4_2270293	Chr4_2270369
Chr4	2274399	2274467	+	Chr4_2274399_2274467	Chr4_2274399	Chr4_2274467
Chr4	2274411	2274467	+	Chr4_2274411_2274467	Chr4_2274411	Chr4_2274467
Chr4	2274487	2274546	-	Chr4_2274487_2274546	Chr4_2274487	Chr4_2274546
Chr4	2274748	2274812	+	Chr4_2274748_2274812	Chr4_2274748	Chr4_2274812
Chr4	2274748	2274821	+	Chr4_2274748_2274821	Chr4_2274748	Chr4_2274821
Chr4	2278359	2278722	-	Chr4_2278359_2278722	Chr4_2278359	Chr4_2278722
Chr4	2288147	2288194	+	Chr4_2288147_2288194	Chr4_2288147	Chr4_2288194
Chr4	2294984	2295054	+	Chr4_2294984_2295054	Chr4_2294984	Chr4_2295054
Chr4	2294980	2295054	+	Chr4_2294980_2295054	Chr4_2294980	Chr4_2295054
Chr4	2294984	2295060	+	Chr4_2294984_2295060	Chr4_2294984	Chr4_2295060
Chr4	2295115	2295178	+	Chr4_2295115_2295178	Chr4_2295115	Chr4_2295178
Chr4	2295757	2295807	-	Chr4_2295757_2295807	Chr4_2295757	Chr4_2295807
Chr4	2296266	2296338	+	Chr4_2296266_2296338	Chr4_2296266	Chr4_2296338
Chr4	2303894	2303987	-	Chr4_2303894_2303987	Chr4_2303894	Chr4_2303987
Chr4	2309052	2309141	-	Chr4_2309052_2309141	Chr4_2309052	Chr4_2309141
Chr4	2324773	2324852	+	Chr4_2324773_2324852	Chr4_2324773	Chr4_2324852
Chr4	2326716	2326778	+	Chr4_2326716_2326778	Chr4_2326716	Chr4_2326778
Chr4	2328802	2328891	-	Chr4_2328802_2328891	Chr4_2328802	Chr4_2328891
Chr4	2352787	2353153	-	Chr4_2352787_2353153	Chr4_2352787	Chr4_2353153
Chr4	2378055	2378498	-	Chr4_2378055_2378498	Chr4_2378055	Chr4_2378498
Chr4	2380329	2380400	+	Chr4_2380329_2380400	Chr4_2380329	Chr4_2380400
Chr4	2392435	2392491	+	Chr4_2392435_2392491	Chr4_2392435	Chr4_2392491
Chr4	2399471	2399524	+	Chr4_2399471_2399524	Chr4_2399471	Chr4_2399524
Chr4	2403164	2403254	-	Chr4_2403164_2403254	Chr4_2403164	Chr4_2403254
Chr4	2406692	2406781	+	Chr4_2406692_2406781	Chr4_2406692	Chr4_2406781
Chr4	2407010	2407226	+	Chr4_2407010_2407226	Chr4_2407010	Chr4_2407226
Chr4	2410001	2410052	-	Chr4_2410001_2410052	Chr4_2410001	Chr4_2410052
Chr4	2426098	2426325	+	Chr4_2426098_2426325	Chr4_2426098	Chr4_2426325
Chr4	2426340	2426795	+	Chr4_2426340_2426795	Chr4_2426340	Chr4_2426795
Chr4	2427768	2427834	+	Chr4_2427768_2427834	Chr4_2427768	Chr4_2427834
Chr4	2428049	2428215	+	Chr4_2428049_2428215	Chr4_2428049	Chr4_2428215
Chr4	2428049	2428222	+	Chr4_2428049_2428222	Chr4_2428049	Chr4_2428222
Chr4	2428526	2428623	+	Chr4_2428526_2428623	Chr4_2428526	Chr4_2428623
Chr4	2428569	2428623	+	Chr4_2428569_2428623	Chr4_2428569	Chr4_2428623
Chr4	2441076	2441130	+	Chr4_2441076_2441130	Chr4_2441076	Chr4_2441130
Chr4	2441266	2441331	-	Chr4_2441266_2441331	Chr4_2441266	Chr4_2441331
Chr4	2442106	2442161	-	Chr4_2442106_2442161	Chr4_2442106	Chr4_2442161
Chr4	2442118	2442161	-	Chr4_2442118_2442161	Chr4_2442118	Chr4_2442161
Chr4	2442705	2442835	+	Chr4_2442705_2442835	Chr4_2442705	Chr4_2442835
Chr4	2442866	2442928	-	Chr4_2442866_2442928	Chr4_2442866	Chr4_2442928
Chr4	2442887	2443388	+	Chr4_2442887_2443388	Chr4_2442887	Chr4_2443388
Chr4	2465307	2465370	-	Chr4_2465307_2465370	Chr4_2465307	Chr4_2465370
Chr4	2465516	2465601	-	Chr4_2465516_2465601	Chr4_2465516	Chr4_2465601
Chr4	2466489	2466552	-	Chr4_2466489_2466552	Chr4_2466489	Chr4_2466552
Chr4	2474059	2474207	-	Chr4_2474059_2474207	Chr4_2474059	Chr4_2474207
Chr4	2487287	2487372	+	Chr4_2487287_2487372	Chr4_2487287	Chr4_2487372
Chr4	2499110	2499406	-	Chr4_2499110_2499406	Chr4_2499110	Chr4_2499406
Chr4	2501757	2501842	+	Chr4_2501757_2501842	Chr4_2501757	Chr4_2501842
Chr4	2533916	2533970	+	Chr4_2533916_2533970	Chr4_2533916	Chr4_2533970
Chr4	2538659	2538718	+	Chr4_2538659_2538718	Chr4_2538659	Chr4_2538718
Chr4	2538663	2538718	+	Chr4_2538663_2538718	Chr4_2538663	Chr4_2538718
Chr4	2539935	2540163	+	Chr4_2539935_2540163	Chr4_2539935	Chr4_2540163
Chr4	2539935	2540166	+	Chr4_2539935_2540166	Chr4_2539935	Chr4_2540166
Chr4	2545611	2545673	+	Chr4_2545611_2545673	Chr4_2545611	Chr4_2545673
Chr4	2545611	2545670	+	Chr4_2545611_2545670	Chr4_2545611	Chr4_2545670
Chr4	2545838	2546097	+	Chr4_2545838_2546097	Chr4_2545838	Chr4_2546097
Chr4	2545838	2546103	+	Chr4_2545838_2546103	Chr4_2545838	Chr4_2546103
Chr4	2546203	2546254	+	Chr4_2546203_2546254	Chr4_2546203	Chr4_2546254
Chr4	2546483	2546603	+	Chr4_2546483_2546603	Chr4_2546483	Chr4_2546603
Chr4	2546483	2546659	+	Chr4_2546483_2546659	Chr4_2546483	Chr4_2546659
Chr4	2553314	2553742	-	Chr4_2553314_2553742	Chr4_2553314	Chr4_2553742
Chr4	2562928	2562988	+	Chr4_2562928_2562988	Chr4_2562928	Chr4_2562988
Chr4	2582322	2582393	+	Chr4_2582322_2582393	Chr4_2582322	Chr4_2582393
Chr4	2582462	2582527	-	Chr4_2582462_2582527	Chr4_2582462	Chr4_2582527
Chr4	2598147	2598317	+	Chr4_2598147_2598317	Chr4_2598147	Chr4_2598317
Chr4	2618310	2618549	+	Chr4_2618310_2618549	Chr4_2618310	Chr4_2618549
Chr4	2640821	2640876	+	Chr4_2640821_2640876	Chr4_2640821	Chr4_2640876
Chr4	2640911	2640971	+	Chr4_2640911_2640971	Chr4_2640911	Chr4_2640971
Chr4	2679546	2679597	+	Chr4_2679546_2679597	Chr4_2679546	Chr4_2679597
Chr4	2699527	2699812	+	Chr4_2699527_2699812	Chr4_2699527	Chr4_2699812
Chr4	2723155	2724169	+	Chr4_2723155_2724169	Chr4_2723155	Chr4_2724169
Chr4	2723155	2724368	+	Chr4_2723155_2724368	Chr4_2723155	Chr4_2724368
Chr4	2724433	2724508	+	Chr4_2724433_2724508	Chr4_2724433	Chr4_2724508
Chr4	2735084	2735148	+	Chr4_2735084_2735148	Chr4_2735084	Chr4_2735148
Chr4	2735382	2735440	+	Chr4_2735382_2735440	Chr4_2735382	Chr4_2735440
Chr4	2737078	2737127	-	Chr4_2737078_2737127	Chr4_2737078	Chr4_2737127
Chr4	2737340	2737409	-	Chr4_2737340_2737409	Chr4_2737340	Chr4_2737409
Chr4	2737993	2738117	+	Chr4_2737993_2738117	Chr4_2737993	Chr4_2738117
Chr4	2740244	2740465	-	Chr4_2740244_2740465	Chr4_2740244	Chr4_2740465
Chr4	2740244	2740864	-	Chr4_2740244_2740864	Chr4_2740244	Chr4_2740864
Chr4	2740272	2740465	-	Chr4_2740272_2740465	Chr4_2740272	Chr4_2740465
Chr4	2740374	2740465	-	Chr4_2740374_2740465	Chr4_2740374	Chr4_2740465
Chr4	2740807	2740864	-	Chr4_2740807_2740864	Chr4_2740807	Chr4_2740864
Chr4	2740910	2740989	-	Chr4_2740910_2740989	Chr4_2740910	Chr4_2740989
Chr4	2741035	2741108	-	Chr4_2741035_2741108	Chr4_2741035	Chr4_2741108
Chr4	2741057	2741108	-	Chr4_2741057_2741108	Chr4_2741057	Chr4_2741108
Chr4	2758457	2758719	-	Chr4_2758457_2758719	Chr4_2758457	Chr4_2758719
Chr4	2758457	2758617	-	Chr4_2758457_2758617	Chr4_2758457	Chr4_2758617
Chr4	2758614	2758719	-	Chr4_2758614_2758719	Chr4_2758614	Chr4_2758719
Chr4	2759341	2759392	-	Chr4_2759341_2759392	Chr4_2759341	Chr4_2759392
Chr4	2765614	2765708	+	Chr4_2765614_2765708	Chr4_2765614	Chr4_2765708
Chr4	2773544	2775795	+	Chr4_2773544_2775795	Chr4_2773544	Chr4_2775795
Chr4	2785275	2785345	+	Chr4_2785275_2785345	Chr4_2785275	Chr4_2785345
Chr4	2792502	2792580	-	Chr4_2792502_2792580	Chr4_2792502	Chr4_2792580
Chr4	2797183	2797282	-	Chr4_2797183_2797282	Chr4_2797183	Chr4_2797282
Chr4	2797183	2797463	-	Chr4_2797183_2797463	Chr4_2797183	Chr4_2797463
Chr4	2804731	2804785	-	Chr4_2804731_2804785	Chr4_2804731	Chr4_2804785
Chr4	2811926	2812135	+	Chr4_2811926_2812135	Chr4_2811926	Chr4_2812135
Chr4	2812909	2812991	-	Chr4_2812909_2812991	Chr4_2812909	Chr4_2812991
Chr4	2812912	2812991	-	Chr4_2812912_2812991	Chr4_2812912	Chr4_2812991
Chr4	2812915	2812991	-	Chr4_2812915_2812991	Chr4_2812915	Chr4_2812991
Chr4	2822247	2822318	+	Chr4_2822247_2822318	Chr4_2822247	Chr4_2822318
Chr4	2828886	2828944	-	Chr4_2828886_2828944	Chr4_2828886	Chr4_2828944
Chr4	2839662	2839742	-	Chr4_2839662_2839742	Chr4_2839662	Chr4_2839742
Chr4	2847755	2847820	-	Chr4_2847755_2847820	Chr4_2847755	Chr4_2847820
Chr4	2848319	2848515	+	Chr4_2848319_2848515	Chr4_2848319	Chr4_2848515
Chr4	2848434	2848515	+	Chr4_2848434_2848515	Chr4_2848434	Chr4_2848515
Chr4	2848674	2848871	+	Chr4_2848674_2848871	Chr4_2848674	Chr4_2848871
Chr4	2848674	2848874	+	Chr4_2848674_2848874	Chr4_2848674	Chr4_2848874
Chr4	2848896	2849086	+	Chr4_2848896_2849086	Chr4_2848896	Chr4_2849086
Chr4	2849134	2849314	+	Chr4_2849134_2849314	Chr4_2849134	Chr4_2849314
Chr4	2849375	2849555	+	Chr4_2849375_2849555	Chr4_2849375	Chr4_2849555
Chr4	2849616	2849807	+	Chr4_2849616_2849807	Chr4_2849616	Chr4_2849807
Chr4	2864759	2864820	+	Chr4_2864759_2864820	Chr4_2864759	Chr4_2864820
Chr4	2865105	2865161	+	Chr4_2865105_2865161	Chr4_2865105	Chr4_2865161
Chr4	2865105	2865174	+	Chr4_2865105_2865174	Chr4_2865105	Chr4_2865174
Chr4	2871567	2871631	+	Chr4_2871567_2871631	Chr4_2871567	Chr4_2871631
Chr4	2873533	2873690	-	Chr4_2873533_2873690	Chr4_2873533	Chr4_2873690
Chr4	2883208	2884002	-	Chr4_2883208_2884002	Chr4_2883208	Chr4_2884002
Chr4	2883208	2883434	-	Chr4_2883208_2883434	Chr4_2883208	Chr4_2883434
Chr4	2884363	2884439	-	Chr4_2884363_2884439	Chr4_2884363	Chr4_2884439
Chr4	2885109	2885170	+	Chr4_2885109_2885170	Chr4_2885109	Chr4_2885170
Chr4	2892029	2892092	+	Chr4_2892029_2892092	Chr4_2892029	Chr4_2892092
Chr4	2892248	2892316	+	Chr4_2892248_2892316	Chr4_2892248	Chr4_2892316
Chr4	2908310	2908394	-	Chr4_2908310_2908394	Chr4_2908310	Chr4_2908394
Chr4	2916805	2916861	-	Chr4_2916805_2916861	Chr4_2916805	Chr4_2916861
Chr4	2918834	2918895	-	Chr4_2918834_2918895	Chr4_2918834	Chr4_2918895
Chr4	2919634	2919690	-	Chr4_2919634_2919690	Chr4_2919634	Chr4_2919690
Chr4	2920333	2920424	-	Chr4_2920333_2920424	Chr4_2920333	Chr4_2920424
Chr4	2933691	2933865	+	Chr4_2933691_2933865	Chr4_2933691	Chr4_2933865
Chr4	2956293	2956434	+	Chr4_2956293_2956434	Chr4_2956293	Chr4_2956434
Chr4	2965167	2965216	+	Chr4_2965167_2965216	Chr4_2965167	Chr4_2965216
Chr4	2966893	2966948	-	Chr4_2966893_2966948	Chr4_2966893	Chr4_2966948
Chr4	2971349	2971421	-	Chr4_2971349_2971421	Chr4_2971349	Chr4_2971421
Chr4	2974720	2974791	-	Chr4_2974720_2974791	Chr4_2974720	Chr4_2974791
Chr4	2974720	2974780	-	Chr4_2974720_2974780	Chr4_2974720	Chr4_2974780
Chr4	2977570	2977640	-	Chr4_2977570_2977640	Chr4_2977570	Chr4_2977640
Chr4	2984092	2984150	+	Chr4_2984092_2984150	Chr4_2984092	Chr4_2984150
Chr4	2984323	2984528	+	Chr4_2984323_2984528	Chr4_2984323	Chr4_2984528
Chr4	2985256	2985328	-	Chr4_2985256_2985328	Chr4_2985256	Chr4_2985328
Chr4	2986274	2986327	-	Chr4_2986274_2986327	Chr4_2986274	Chr4_2986327
Chr4	2986278	2986327	-	Chr4_2986278_2986327	Chr4_2986278	Chr4_2986327
Chr4	2986269	2986327	-	Chr4_2986269_2986327	Chr4_2986269	Chr4_2986327
Chr4	2988227	2988291	-	Chr4_2988227_2988291	Chr4_2988227	Chr4_2988291
Chr4	2992912	2993014	-	Chr4_2992912_2993014	Chr4_2992912	Chr4_2993014
Chr4	2993972	2994217	-	Chr4_2993972_2994217	Chr4_2993972	Chr4_2994217
Chr4	2994136	2994217	-	Chr4_2994136_2994217	Chr4_2994136	Chr4_2994217
Chr4	3002269	3002321	-	Chr4_3002269_3002321	Chr4_3002269	Chr4_3002321
Chr4	3044968	3045030	-	Chr4_3044968_3045030	Chr4_3044968	Chr4_3045030
Chr4	3045208	3045273	-	Chr4_3045208_3045273	Chr4_3045208	Chr4_3045273
Chr4	3055456	3055521	-	Chr4_3055456_3055521	Chr4_3055456	Chr4_3055521
Chr4	3076961	3077086	+	Chr4_3076961_3077086	Chr4_3076961	Chr4_3077086
Chr4	3082260	3082572	-	Chr4_3082260_3082572	Chr4_3082260	Chr4_3082572
Chr4	3098417	3098583	-	Chr4_3098417_3098583	Chr4_3098417	Chr4_3098583
Chr4	3135479	3135538	+	Chr4_3135479_3135538	Chr4_3135479	Chr4_3135538
Chr4	3143752	3143811	+	Chr4_3143752_3143811	Chr4_3143752	Chr4_3143811
Chr4	3149248	3149335	+	Chr4_3149248_3149335	Chr4_3149248	Chr4_3149335
Chr4	3169213	3169268	+	Chr4_3169213_3169268	Chr4_3169213	Chr4_3169268
Chr4	3174530	3174588	-	Chr4_3174530_3174588	Chr4_3174530	Chr4_3174588
Chr4	3191743	3191813	+	Chr4_3191743_3191813	Chr4_3191743	Chr4_3191813
Chr4	3206811	3206887	+	Chr4_3206811_3206887	Chr4_3206811	Chr4_3206887
Chr4	3207885	3207943	+	Chr4_3207885_3207943	Chr4_3207885	Chr4_3207943
Chr4	3229339	3229413	-	Chr4_3229339_3229413	Chr4_3229339	Chr4_3229413
Chr4	3240695	3240761	-	Chr4_3240695_3240761	Chr4_3240695	Chr4_3240761
Chr4	3240695	3240787	-	Chr4_3240695_3240787	Chr4_3240695	Chr4_3240787
Chr4	3240995	3241067	-	Chr4_3240995_3241067	Chr4_3240995	Chr4_3241067
Chr4	3250249	3250914	+	Chr4_3250249_3250914	Chr4_3250249	Chr4_3250914
Chr4	3277715	3277798	+	Chr4_3277715_3277798	Chr4_3277715	Chr4_3277798
Chr4	3284127	3284209	-	Chr4_3284127_3284209	Chr4_3284127	Chr4_3284209
Chr4	3287176	3287244	-	Chr4_3287176_3287244	Chr4_3287176	Chr4_3287244
Chr4	3294999	3295068	+	Chr4_3294999_3295068	Chr4_3294999	Chr4_3295068
Chr4	3316214	3316360	-	Chr4_3316214_3316360	Chr4_3316214	Chr4_3316360
Chr4	3319482	3319646	+	Chr4_3319482_3319646	Chr4_3319482	Chr4_3319646
Chr4	3370907	3371535	+	Chr4_3370907_3371535	Chr4_3370907	Chr4_3371535
Chr4	3371828	3371893	-	Chr4_3371828_3371893	Chr4_3371828	Chr4_3371893
Chr4	3381101	3381159	-	Chr4_3381101_3381159	Chr4_3381101	Chr4_3381159
Chr4	3426403	3426495	-	Chr4_3426403_3426495	Chr4_3426403	Chr4_3426495
Chr4	3426413	3426495	-	Chr4_3426413_3426495	Chr4_3426413	Chr4_3426495
Chr4	3458409	3458466	+	Chr4_3458409_3458466	Chr4_3458409	Chr4_3458466
Chr4	3472866	3472917	-	Chr4_3472866_3472917	Chr4_3472866	Chr4_3472917
Chr4	3476308	3476367	-	Chr4_3476308_3476367	Chr4_3476308	Chr4_3476367
Chr4	3490942	3491003	+	Chr4_3490942_3491003	Chr4_3490942	Chr4_3491003
Chr4	3513499	3513636	+	Chr4_3513499_3513636	Chr4_3513499	Chr4_3513636
Chr4	3531980	3532236	+	Chr4_3531980_3532236	Chr4_3531980	Chr4_3532236
Chr4	3532881	3533032	+	Chr4_3532881_3533032	Chr4_3532881	Chr4_3533032
Chr4	3555810	3555902	+	Chr4_3555810_3555902	Chr4_3555810	Chr4_3555902
Chr4	3569235	3569301	-	Chr4_3569235_3569301	Chr4_3569235	Chr4_3569301
Chr4	3569477	3569534	-	Chr4_3569477_3569534	Chr4_3569477	Chr4_3569534
Chr4	3590931	3590992	-	Chr4_3590931_3590992	Chr4_3590931	Chr4_3590992
Chr4	3595506	3595590	-	Chr4_3595506_3595590	Chr4_3595506	Chr4_3595590
Chr4	3595521	3595590	-	Chr4_3595521_3595590	Chr4_3595521	Chr4_3595590
Chr4	3599020	3599088	+	Chr4_3599020_3599088	Chr4_3599020	Chr4_3599088
Chr4	3599020	3599076	+	Chr4_3599020_3599076	Chr4_3599020	Chr4_3599076
Chr4	3603083	3603153	+	Chr4_3603083_3603153	Chr4_3603083	Chr4_3603153
Chr4	3603306	3603393	+	Chr4_3603306_3603393	Chr4_3603306	Chr4_3603393
Chr4	3603306	3603350	+	Chr4_3603306_3603350	Chr4_3603306	Chr4_3603350
Chr4	3603564	3603618	+	Chr4_3603564_3603618	Chr4_3603564	Chr4_3603618
Chr4	3603644	3603704	+	Chr4_3603644_3603704	Chr4_3603644	Chr4_3603704
Chr4	3604264	3604333	+	Chr4_3604264_3604333	Chr4_3604264	Chr4_3604333
Chr4	3631624	3631673	+	Chr4_3631624_3631673	Chr4_3631624	Chr4_3631673
Chr4	3637005	3637057	+	Chr4_3637005_3637057	Chr4_3637005	Chr4_3637057
Chr4	3638543	3638602	+	Chr4_3638543_3638602	Chr4_3638543	Chr4_3638602
Chr4	3639161	3639234	+	Chr4_3639161_3639234	Chr4_3639161	Chr4_3639234
Chr4	3639161	3639253	+	Chr4_3639161_3639253	Chr4_3639161	Chr4_3639253
Chr4	3672033	3672097	-	Chr4_3672033_3672097	Chr4_3672033	Chr4_3672097
Chr4	3673213	3673305	+	Chr4_3673213_3673305	Chr4_3673213	Chr4_3673305
Chr4	3712801	3712857	-	Chr4_3712801_3712857	Chr4_3712801	Chr4_3712857
Chr4	3712801	3713074	-	Chr4_3712801_3713074	Chr4_3712801	Chr4_3713074
Chr4	3718131	3718184	+	Chr4_3718131_3718184	Chr4_3718131	Chr4_3718184
Chr4	3730014	3730082	+	Chr4_3730014_3730082	Chr4_3730014	Chr4_3730082
Chr4	3734303	3734379	+	Chr4_3734303_3734379	Chr4_3734303	Chr4_3734379
Chr4	3747103	3747225	-	Chr4_3747103_3747225	Chr4_3747103	Chr4_3747225
Chr4	3747103	3747206	-	Chr4_3747103_3747206	Chr4_3747103	Chr4_3747206
Chr4	3748866	3748929	+	Chr4_3748866_3748929	Chr4_3748866	Chr4_3748929
Chr4	3774280	3774391	+	Chr4_3774280_3774391	Chr4_3774280	Chr4_3774391
Chr4	3783773	3783825	-	Chr4_3783773_3783825	Chr4_3783773	Chr4_3783825
Chr4	3784459	3784520	-	Chr4_3784459_3784520	Chr4_3784459	Chr4_3784520
Chr5	20104	20156	-	Chr5_20104_20156	Chr5_20104	Chr5_20156
Chr5	20104	20152	-	Chr5_20104_20152	Chr5_20104	Chr5_20152
Chr5	27272	27364	-	Chr5_27272_27364	Chr5_27272	Chr5_27364
Chr5	29216	29271	-	Chr5_29216_29271	Chr5_29216	Chr5_29271
Chr5	30903	30965	+	Chr5_30903_30965	Chr5_30903	Chr5_30965
Chr5	31141	31197	+	Chr5_31141_31197	Chr5_31141	Chr5_31197
Chr5	32402	32455	+	Chr5_32402_32455	Chr5_32402	Chr5_32455
Chr5	43657	43713	+	Chr5_43657_43713	Chr5_43657	Chr5_43713
Chr5	57510	57571	-	Chr5_57510_57571	Chr5_57510	Chr5_57571
Chr5	88052	88111	-	Chr5_88052_88111	Chr5_88052	Chr5_88111
Chr5	88564	88614	+	Chr5_88564_88614	Chr5_88564	Chr5_88614
Chr5	89191	89258	+	Chr5_89191_89258	Chr5_89191	Chr5_89258
Chr5	104989	105050	+	Chr5_104989_105050	Chr5_104989	Chr5_105050
Chr5	115380	115494	+	Chr5_115380_115494	Chr5_115380	Chr5_115494
Chr5	117984	118223	+	Chr5_117984_118223	Chr5_117984	Chr5_118223
Chr5	120114	120171	-	Chr5_120114_120171	Chr5_120114	Chr5_120171
Chr5	127283	127343	-	Chr5_127283_127343	Chr5_127283	Chr5_127343
Chr5	163138	163203	+	Chr5_163138_163203	Chr5_163138	Chr5_163203
Chr5	167039	167093	-	Chr5_167039_167093	Chr5_167039	Chr5_167093
Chr5	173924	174007	+	Chr5_173924_174007	Chr5_173924	Chr5_174007
Chr5	181727	181783	-	Chr5_181727_181783	Chr5_181727	Chr5_181783
Chr5	187249	187475	-	Chr5_187249_187475	Chr5_187249	Chr5_187475
Chr5	196501	196907	+	Chr5_196501_196907	Chr5_196501	Chr5_196907
Chr5	201465	201539	-	Chr5_201465_201539	Chr5_201465	Chr5_201539
Chr5	206196	206245	-	Chr5_206196_206245	Chr5_206196	Chr5_206245
Chr5	210900	210985	-	Chr5_210900_210985	Chr5_210900	Chr5_210985
Chr5	223096	223470	+	Chr5_223096_223470	Chr5_223096	Chr5_223470
Chr5	223506	223560	+	Chr5_223506_223560	Chr5_223506	Chr5_223560
Chr5	229132	229194	-	Chr5_229132_229194	Chr5_229132	Chr5_229194
Chr5	229848	229930	-	Chr5_229848_229930	Chr5_229848	Chr5_229930
Chr5	237187	237402	-	Chr5_237187_237402	Chr5_237187	Chr5_237402
Chr5	237187	237249	-	Chr5_237187_237249	Chr5_237187	Chr5_237249
Chr5	237219	237300	+	Chr5_237219_237300	Chr5_237219	Chr5_237300
Chr5	238169	238238	-	Chr5_238169_238238	Chr5_238169	Chr5_238238
Chr5	238791	238840	+	Chr5_238791_238840	Chr5_238791	Chr5_238840
Chr5	246526	246587	-	Chr5_246526_246587	Chr5_246526	Chr5_246587
Chr5	266878	266957	-	Chr5_266878_266957	Chr5_266878	Chr5_266957
Chr5	288862	289690	+	Chr5_288862_289690	Chr5_288862	Chr5_289690
Chr5	296939	297018	+	Chr5_296939_297018	Chr5_296939	Chr5_297018
Chr5	297725	297781	+	Chr5_297725_297781	Chr5_297725	Chr5_297781
Chr5	319329	319381	+	Chr5_319329_319381	Chr5_319329	Chr5_319381
Chr5	345221	345287	-	Chr5_345221_345287	Chr5_345221	Chr5_345287
Chr5	378357	378418	-	Chr5_378357_378418	Chr5_378357	Chr5_378418
Chr5	391691	391748	-	Chr5_391691_391748	Chr5_391691	Chr5_391748
Chr5	401825	401879	-	Chr5_401825_401879	Chr5_401825	Chr5_401879
Chr5	440487	440543	+	Chr5_440487_440543	Chr5_440487	Chr5_440543
Chr5	441264	441347	+	Chr5_441264_441347	Chr5_441264	Chr5_441347
Chr5	441264	441362	+	Chr5_441264_441362	Chr5_441264	Chr5_441362
Chr5	451234	451345	-	Chr5_451234_451345	Chr5_451234	Chr5_451345
Chr5	454865	454921	+	Chr5_454865_454921	Chr5_454865	Chr5_454921
Chr5	465221	465315	-	Chr5_465221_465315	Chr5_465221	Chr5_465315
Chr5	467800	468084	+	Chr5_467800_468084	Chr5_467800	Chr5_468084
Chr5	484598	484648	-	Chr5_484598_484648	Chr5_484598	Chr5_484648
